f,t,e
1.294,12.70450416752989,0.8918551968755545
1.296,12.724352318932263,0.8920939460621434
1.298,12.749966664169163,0.8924064598945254
1.3,12.770334209355275,0.8926620202887485
1.302,12.797268616806845,0.8930003185620842
1.304,12.8180001281994,0.8932693448481906
1.306,12.845764568341538,0.8936258503101022
1.308,12.86786291155653,0.8939185748029962
1.31,12.883368825698717,0.8941415425890911
1.312,12.901657482233427,0.894400159159922
1.314,12.92112265151109,0.8946771290638968
1.316,12.94760861379298,0.8950450908351865
1.318,12.974958140090234,0.8954274072941477
1.32,12.994167599490163,0.8957164218231373
1.322,13.02282786123507,0.8961239699904677
1.324,13.044728221793848,0.8964576594130012
1.326,13.074719548261129,0.8968900580728696
1.328,13.100078454793126,0.8972763183287107
1.33,13.118678396593708,0.8975856627472392
1.332,13.138797821263394,0.897923483595088
1.334,13.154228410805148,0.8982084510941143
1.336,13.169913597782708,0.8985012952538609
1.338,13.176770114271458,0.8986957647041174
1.34,13.200078984166455,0.8990937517719704
1.342,13.22250669734824,0.899486346339692
1.344,13.238498466425696,0.8998089639922333
1.346,13.252689418122403,0.9001201079664255
1.348,13.259631721695332,0.900353293916848
1.35,13.276385099509803,0.9007081264447441
1.352,13.28540956762814,0.9009794334831787
1.354,13.2973563071602,0.9012899854993467
1.356,13.314757325076311,0.9016741582824499
1.358,13.321579792741492,0.9019378910793269
1.36,13.342119949434617,0.9023687370713638
1.362,13.361382674381094,0.9027910612137492
1.364,13.372894127681064,0.9031287729149287
1.366,13.39168861344856,0.9035584659965129
1.368,13.404317905336342,0.9039235615276421
1.37,13.418331957722085,0.9043080247010394
1.372,13.437538257171603,0.9047576281788692
1.374,13.446642793041633,0.9050940486961698
1.376,13.466410244164248,0.9055621330236837
1.378,13.49376694630372,0.9061228868367216
1.38,13.514475593818176,0.9066120339626439
1.382,13.535386413564044,0.9071045818775603
1.384,13.557358506691056,0.907615677085976
1.386,13.578200958563833,0.9081168960582456
1.388,13.59380266806048,0.9085608232784098
1.39,13.626324409171824,0.9092118399119268
1.392,13.649752675838522,0.9097547000816925
1.394,13.671182333768407,0.9102775149888493
1.396,13.692560050187268,0.9107986958043347
1.398,13.709368649461435,0.911273613431455
1.4,13.729972738554727,0.9117947268038937
1.402,13.750860690126064,0.9123236439432378
1.404,13.761875618471532,0.9127337960002028
1.406,13.782124550428575,0.9132609373633258
1.408,13.80184865716692,0.9137814425326326
1.41,13.824737008953399,0.9143409452195519
1.412,13.844511754128682,0.9148666320315292
1.414,13.862513744263884,0.9153714121102687
1.416,13.880186672104962,0.9158751585593113
1.418,13.89641234855102,0.9163601271886563
1.42,13.906620227983328,0.916780122779583
1.422,13.91275710885743,0.9171506591367516
1.424,13.936104295169342,0.9177298109887193
1.426,13.93925121106934,0.9180668079449467
1.428,13.947888602916722,0.9184696940667568
1.43,13.96016823206514,0.918913332647966
1.432,13.967228691870927,0.9192972164044072
1.434,13.978453503263657,0.919730256127874
1.436,13.976066224753486,0.9200018960364886
1.438,13.978050747761689,0.9203270205514152
1.44,13.982537788689317,0.920677947866126
1.442,13.995049002728726,0.9211233570784876
1.444,13.999158973755481,0.9214701535864556
1.446,14.001957236752471,0.921801167733538
1.448,13.99447251686056,0.92200685194408
1.45,14.005575628563452,0.9224357618382123
1.452,13.99879190975595,0.922651665195187
1.454,14.006608189682392,0.9230436304721941
1.456,14.009768276307067,0.9233786746361538
1.458,14.009973965280796,0.9236828163222494
1.46,14.01096208345286,0.924000882234034
1.462,14.014808295217051,0.9243531389041748
1.464,14.011933923245115,0.9246286358416406
1.466,14.01064340179643,0.9249244270092767
1.468,14.01639876624698,0.925305386345971
1.47,14.021346018423515,0.9256812082450219
1.472,14.023297837376983,0.9260210909245251
1.474,14.02954540940927,0.9264186065003
1.476,14.042297336498544,0.9268934216304373
1.478,14.060314974346795,0.9274321801307209
1.48,14.064469597644228,0.9278078633917746
1.482,14.070207247786593,0.9282026379595634
1.484,14.083213785593392,0.9286838817389563
1.486,14.095983071226575,0.9291631543416031
1.488,14.099825284450532,0.9295342203260822
1.49,14.112128751805875,0.9300073066415915
1.492,14.118222061701204,0.9304043983963594
1.494,14.128211007894926,0.9308469387710006
1.496,14.13114139669727,0.9312027466781339
1.498,14.136820696984758,0.931588933742488
1.5,14.139767173126295,0.9319377934475854
1.502,14.142153583454562,0.9322749351778998
1.504,14.143700584858625,0.9325967941871509
1.506,14.13434560712389,0.9327815646577136
1.508,14.138754926924701,0.933125130549139
1.51,14.140325504617543,0.9334278508668449
1.512,14.138095492642348,0.9336785869020117
1.514,14.138197663352997,0.9339487447157857
1.516,14.140640049371621,0.9342371753756502
1.518,14.135503511222641,0.9344284999510373
1.52,14.1356816982408,0.9346761640631116
1.522,14.12933984951259,0.9348375850692967
1.524,14.118392059422458,0.9349339144681007
1.526,14.116626845489202,0.9351321108344047
1.528,14.1048746315757,0.9352056265850238
1.53,14.095338470228587,0.9352975429462437
1.532,14.084293360747212,0.9353653698559011
1.534,14.074414497997926,0.9354388256853644
1.536,14.069661888657942,0.9355699979795286
1.538,14.067568050587447,0.9357259223598298
1.54,14.061218340389432,0.9358223371066814
1.542,14.0539733282553,0.9359068244874894
1.544,14.050687340872782,0.9360334042215782
1.546,14.039269128644104,0.9360579382543578
1.548,14.033424882731234,0.9361459962658985
1.55,14.02138398251795,0.9361597526088713
1.552,14.008871196731931,0.9361622245873583
1.554,13.998961653905111,0.9361930896068399
1.556,13.980728708542989,0.9361258238516942
1.558,13.967672342586615,0.9361157681091952
1.56,13.957324352195874,0.9361386861387014
1.562,13.94568041783544,0.9361419436020147
1.564,13.934786641096194,0.9361537595230884
1.566,13.928321917955214,0.9362209696901669
1.568,13.928364357612042,0.9363630025339454
1.57,13.913564640780734,0.9363228488928639
1.572,13.893243490091198,0.936212728271654
1.574,13.888605536754062,0.9362860875046141
1.576,13.878084802155808,0.936279803004287
1.578,13.877639218552185,0.9363877958377643
1.58,13.865600109192746,0.9363515037805172
1.582,13.856782082676409,0.9363455098740867
1.584,13.851898144234347,0.9363798950001604
1.586,13.839340915660303,0.936312068341087
1.588,13.83276462253865,0.9363098407271261
1.59,13.825344304977241,0.9362905558466129
1.592,13.812107313031271,0.9361917087686693
1.594,13.803669004596541,0.9361407625718277
1.596,13.79517113928387,0.9360788674851882
1.598,13.784762160401277,0.9359822670657161
1.6,13.773947863833554,0.9358729136311016
1.602,13.768437465652626,0.9358174278050168
1.604,13.769084466142658,0.9358263376388719
1.606,13.75432561728856,0.9356400215809788
1.608,13.737958126842647,0.9354274455957845
1.61,13.726965688184622,0.9352689729738164
1.612,13.708767481690195,0.9350201590855439
1.614,13.69041785979793,0.9347608579640584
1.616,13.678538032273499,0.9345697754608879
1.618,13.66565595867959,0.9343624330515861
1.62,13.642736751706446,0.9340251394229248
1.622,13.628051859744955,0.9337841760061115
1.624,13.61613390806792,0.933573873855875
1.626,13.603194965206402,0.9333500810715593
1.628,13.58726429154658,0.9330850158561993
1.63,13.572996983506908,0.9328368182197962
1.632,13.560799718438359,0.9326094715382358
1.634,13.550455906210631,0.9324077143247191
1.636,13.537254497621518,0.9321643300007567
1.638,13.5254573814011,0.9319385313144392
1.64,13.509365492139086,0.9316598966254438
1.642,13.498392441738044,0.9314386962295816
1.644,13.489259239803694,0.9312401446538482
1.646,13.474944598988495,0.9309779177839664
1.648,13.462515802131229,0.9307385624324382
1.65,13.448750926821523,0.9304773323109916
1.652,13.442266342825045,0.9303018741055478
1.654,13.423992280679016,0.9299792491322081
1.656,13.420694380975482,0.9298349735593416
1.658,13.414358943187063,0.9296504488917704
1.66,13.403074213358321,0.9294052384571666
1.662,13.401895581672354,0.9292749734560117
1.664,13.39356860223027,0.9290562069085819
1.666,13.383588024289285,0.9288147816941914
1.668,13.376115822598209,0.9285955956265286
1.67,13.369684638769382,0.9283873875773881
1.672,13.36067865960521,0.9281421733371099
1.674,13.354726022628487,0.9279298461727893
1.676,13.349010854579214,0.9277154845480432
1.678,13.351449738838491,0.9275989832321891
1.68,13.338396937990938,0.9272925966362512
1.682,13.341898366959693,0.9271749745609309
1.684,13.336234952520954,0.9269403056667548
1.686,13.33316399169913,0.9267334495553742
1.688,13.327377676495269,0.9264882022382532
1.69,13.32223624297022,0.9262426793207831
1.692,13.315662686086203,0.9259760915895298
1.694,13.311120067715319,0.9257291943186781
1.696,13.30634594375305,0.925475665400538
1.698,13.296481739459534,0.9251572312411558
1.7,13.2909873942815,0.9248847372534912
1.702,13.286139079062973,0.9246187967183377
1.704,13.269559150960744,0.9242061258581418
1.706,13.256442480555977,0.923831212231334
1.708,13.239502920291134,0.9234075162675149
1.71,13.232527752988544,0.9230991373175692
1.712,13.227047328661484,0.922805785560383
1.714,13.219020682788765,0.9224790105024708
1.716,13.206832518641498,0.9221005346901994
1.718,13.205554981778505,0.921851624535019
1.72,13.198768003526295,0.9215317463585978
1.722,13.195143176899787,0.9212508747167315
1.724,13.184370771672322,0.9208813298026891
1.726,13.1761195315297,0.9205425493599462
1.728,13.16479860168899,0.9201647643359927
1.73,13.155688635315721,0.9198174853957717
1.732,13.146811987085083,0.9194736003234051
1.734,13.138955933305036,0.9191444656985391
1.736,13.136936285373391,0.9188876043120698
1.738,13.1358060501459,0.9186413612160739
1.74,13.12511936781642,0.9182873164600865
1.742,13.116447138086178,0.9179603070275494
1.744,13.106019665264904,0.9176171183321162
1.746,13.098855852541936,0.9173177504264493
1.748,13.093112481234247,0.9170413993513306
1.75,13.083412697962233,0.9167192216016762
1.752,13.072466011783389,0.916390258027281
1.754,13.068886589050553,0.9161549326396764
1.756,13.061375380754143,0.915876398997999
1.758,13.053338428826578,0.9155957345272601
1.76,13.055185681023316,0.9154349550303912
1.762,13.048507050440865,0.9151780227534794
1.764,13.049328522451814,0.9150153312011181
1.766,13.047395125979733,0.9148178970860665
1.768,13.03961345372756,0.9145578207050812
1.77,13.032791167312697,0.9143141743635723
1.772,13.025968490177688,0.9140715992715877
1.774,13.020934623595497,0.9138516794813948
1.776,13.019372688595865,0.9136758895956865
1.778,13.014165156606255,0.913456877732796
1.78,13.019297177601599,0.9133626555119716
1.782,13.01389180676555,0.9131474252916865
1.784,13.012400730799635,0.9129803052449699
1.786,13.012537903201954,0.91283505625691
1.788,13.013557751613403,0.9127014690700007
1.79,13.018156709669041,0.9126133987303909
1.792,13.0230783536832,0.9125303712720368
1.794,13.028099908210484,0.9124531086768627
1.796,13.027996942408167,0.9123140847627803
1.798,13.024116552411538,0.9121332415525885
1.8,13.029839305741737,0.9120708120290103
1.802,13.030612818464542,0.911957250958924
1.804,13.027430120779355,0.9117995228590479
1.806,13.03069909626613,0.911727371481296
1.808,13.026952432481407,0.9115788450724377
1.81,13.02958007991692,0.9115150096722736
1.812,13.03412282465756,0.9114849912245276
1.814,13.037034560259874,0.9114459738119817
1.816,13.03923814759919,0.9114077560359269
1.818,13.046968969015323,0.9114459259408373
1.82,13.043545209365142,0.9113611411682813
1.822,13.041966220064865,0.9113079949173887
1.824,13.034804923440756,0.9111985788942993
1.826,13.025311420172569,0.9110712759283128
1.828,13.029838232818701,0.9111196544846129
1.83,13.032830311847933,0.9111606398417633
1.832,13.025208021285987,0.9110823262442045
1.834,13.022337210673182,0.9110690398030171
1.836,13.023569414752043,0.9111143238627568
1.838,13.021474300400747,0.9111277402812542
1.84,13.01293753082327,0.9110716459406131
1.842,13.015694027285651,0.9111565467031867
1.844,13.016899760459834,0.9112307901884998
1.846,13.022719723055125,0.9113664393507704
1.848,13.025329163727577,0.9114693651064594
1.85,13.026672923221817,0.9115637526523876
1.852,13.036155152981474,0.9117627641618088
1.854,13.043144683567428,0.9119368596932198
1.856,13.046241687040299,0.9120695579563594
1.858,13.05642623804417,0.9122935166146448
1.86,13.065719963583163,0.9125138806974424
1.862,13.073909881215014,0.9127299403783594
1.864,13.08250307843342,0.9129555307774996
1.866,13.091315725811796,0.9131933390576048
1.868,13.105185291692635,0.9135009321721491
1.87,13.116695898935237,0.9137904933754073
1.872,13.127090759198776,0.9140763798011609
1.874,13.130889943709668,0.9142930708190652
1.876,13.14590004583273,0.9146562265258978
1.878,13.161403466033889,0.9150384526542897
1.88,13.173497874021916,0.9153910655206803
1.882,13.187516998055441,0.9157796234862026
1.884,13.197843650718912,0.9161347766107444
1.886,13.203206994552312,0.9164437123392759
1.888,13.20594447266987,0.9167366857136011
1.89,13.215901234660494,0.9171290107394706
1.892,13.218875554237153,0.9174495299547565
1.894,13.225404026581375,0.9178275010169511
1.896,13.232889381263929,0.91822955725628
1.898,13.242282603859767,0.9186668312757942
1.9,13.24854426058622,0.9190794293714735
1.902,13.253916011556896,0.9194938782327909
1.904,13.256676993931332,0.9198888893252437
1.906,13.260476388248938,0.920305510091205
1.908,13.263106513055124,0.9207178307434369
1.91,13.27517423737629,0.9212512041391809
1.912,13.289157451216308,0.9218285840960152
1.914,13.293364608514365,0.9222954374365516
1.916,13.301467023930915,0.9228141961278701
1.918,13.315546317716445,0.9234157997065892
1.92,13.32837911536772,0.9240125569950435
1.922,13.341583863918496,0.9246207247614184
1.924,13.348474448106558,0.925155702395348
1.926,13.358701450533674,0.925739093809612
1.928,13.373677286872338,0.9263887763971139
1.93,13.385399122679539,0.9270078238270713
1.932,13.40133553224479,0.9276824140959027
1.934,13.421399363707838,0.9284132613007707
